tf_bnum	gene_bnum	cset_type	cset_id	n
b1969	b0428	positive	positive_2_2	2
b1969	b0429	positive	positive_2_2	2
b1969	b0430	positive	positive_2_2	2
b1969	b0431	positive	positive_2_2	2
b1969	b0432	positive	positive_2_2	2
b1988	b1384	positive	positive_2_2	2
b1988	b1761	positive	positive_2_2	2
b1988	b2393	positive	positive_2_2	2
b1988	b2661	positive	positive_2_2	2
b1988	b2662	positive	positive_2_2	2
b1988	b2663	positive	positive_2_2	2
b1988	b2913	positive	positive_2_2	2
b1988	b3212	positive	positive_2_2	2
b1988	b3213	positive	positive_2_2	2
b1988	b3214	positive	positive_2_2	2
b1988	b3743	positive	positive_2_2	2
b2151	b2148	positive	positive_2_2	2
b2151	b2149	positive	positive_2_2	2
b2151	b2150	positive	positive_2_2	2
b2151	b2151	positive	positive_2_2	2
b2151	b2837	positive	positive_2_2	2
b2163	b2163	positive	positive_2_2	2
b2193	b0871	positive	positive_2_2	2
b2193	b0872	positive	positive_2_2	2
b2193	b0873	positive	positive_2_2	2
b2193	b0972	positive	positive_2_2	2
b2193	b0973	positive	positive_2_2	2
b2193	b0974	positive	positive_2_2	2
b2193	b0975	positive	positive_2_2	2
b2193	b0976	positive	positive_2_2	2
b2193	b0977	positive	positive_2_2	2
b2193	b2710	positive	positive_2_2	2
b2193	b2711	positive	positive_2_2	2
b2193	b4079	positive	positive_2_2	2
b2193	b4209	positive	positive_2_2	2
b2217	b1283	positive	positive_2_2	2
b2217	b1492	positive	positive_2_2	2
b2217	b1493	positive	positive_2_2	2
b2217	b1499	positive	positive_2_2	2
b2217	b1500	positive	positive_2_2	2
b2217	b3027	positive	positive_2_2	2
b2217	b3508	positive	positive_2_2	2
b2217	b3509	positive	positive_2_2	2
b2217	b3510	positive	positive_2_2	2
b2217	b3511	positive	positive_2_2	2
b2217	b3680	positive	positive_2_2	2
b2217	b4452	positive	positive_2_2	2
b2364	b2364	positive	positive_2_2	2
b2364	b2365	positive	positive_2_2	2
b2364	b2366	positive	positive_2_2	2
b2369	b2470	positive	positive_2_2	2
b2405	b2406	positive	positive_2_2	2
b2405	b2407	positive	positive_2_2	2
b2427	b2427	positive	positive_2_2	2
b2491	b2481	positive	positive_2_2	2
b2491	b2482	positive	positive_2_2	2
b2491	b2483	positive	positive_2_2	2
b2491	b2484	positive	positive_2_2	2
b2491	b2485	positive	positive_2_2	2
b2491	b2486	positive	positive_2_2	2
b2491	b2487	positive	positive_2_2	2
b2491	b2488	positive	positive_2_2	2
b2491	b2489	positive	positive_2_2	2
b2491	b2490	positive	positive_2_2	2
b2491	b2491	positive	positive_2_2	2
b2491	b2492	positive	positive_2_2	2
b2531	b2673	positive	positive_2_2	2
b2531	b2674	positive	positive_2_2	2
b2531	b2675	positive	positive_2_2	2
b2531	b2676	positive	positive_2_2	2
b2669	b0076	positive	positive_2_2	2
b2669	b2669	positive	positive_2_2	2
b2669	b3721	positive	positive_2_2	2
b2669	b3722	positive	positive_2_2	2
b2669	b3723	positive	positive_2_2	2
b2684	b0553	positive	positive_2_2	2
b2706	b2702	positive	positive_2_2	2
b2706	b2703	positive	positive_2_2	2
b2706	b2704	positive	positive_2_2	2
b2706	b2705	positive	positive_2_2	2
b2706	b2706	positive	positive_2_2	2
b2706	b2707	positive	positive_2_2	2
b2706	b2708	positive	positive_2_2	2
b2707	b2702	positive	positive_2_2	2
b2707	b2703	positive	positive_2_2	2
b2707	b2704	positive	positive_2_2	2
b2707	b2705	positive	positive_2_2	2
b2707	b2706	positive	positive_2_2	2
b2707	b2707	positive	positive_2_2	2
b2707	b2708	positive	positive_2_2	2
b2731	b2481	positive	positive_2_2	2
b2731	b2482	positive	positive_2_2	2
b2731	b2483	positive	positive_2_2	2
b2731	b2484	positive	positive_2_2	2
b2731	b2485	positive	positive_2_2	2
b2731	b2486	positive	positive_2_2	2
b2731	b2487	positive	positive_2_2	2
b2731	b2488	positive	positive_2_2	2
b2731	b2489	positive	positive_2_2	2
b2731	b2490	positive	positive_2_2	2
b2731	b2491	positive	positive_2_2	2
b2731	b2492	positive	positive_2_2	2
b2805	b2799	positive	positive_2_2	2
b2805	b2800	positive	positive_2_2	2
b2805	b2801	positive	positive_2_2	2
b2805	b2802	positive	positive_2_2	2
b2805	b2803	positive	positive_2_2	2
b2805	b2804	positive	positive_2_2	2
b2805	b2805	positive	positive_2_2	2
b2837	b2148	positive	positive_2_2	2
b2837	b2149	positive	positive_2_2	2
b2837	b2150	positive	positive_2_2	2
b2837	b2151	positive	positive_2_2	2
b2839	b2838	positive	positive_2_2	2
b2839	b2839	positive	positive_2_2	2
b2916	b2916	positive	positive_2_2	2
b3025	b1384	positive	positive_2_2	2
b3025	b1891	positive	positive_2_2	2
b3025	b1892	positive	positive_2_2	2
b3025	b4314	positive	positive_2_2	2
b3025	b4315	positive	positive_2_2	2
b3025	b4316	positive	positive_2_2	2
b3025	b4317	positive	positive_2_2	2
b3025	b4318	positive	positive_2_2	2
b3025	b4319	positive	positive_2_2	2
b3025	b4320	positive	positive_2_2	2
b3075	b3076	positive	positive_2_2	2
b3075	b3077	positive	positive_2_2	2
b3094	b1521	positive	positive_2_2	2
b3094	b3091	positive	positive_2_2	2
b3094	b3092	positive	positive_2_2	2
b3094	b3093	positive	positive_2_2	2
b3094	b4322	positive	positive_2_2	2
b3094	b4323	positive	positive_2_2	2
b3094	b4324	positive	positive_2_2	2
b3255	b3255	positive	positive_2_2	2
b3255	b3256	positive	positive_2_2	2
b3261	b0032	positive	positive_2_2	2
b3261	b0033	positive	positive_2_2	2
b3261	b0049	positive	positive_2_2	2
b3261	b0050	positive	positive_2_2	2
b3261	b0052	positive	positive_2_2	2
b3261	b0118	positive	positive_2_2	2
b3261	b0216	positive	positive_2_2	2
b3261	b0244	positive	positive_2_2	2
b3261	b0428	positive	positive_2_2	2
b3261	b0429	positive	positive_2_2	2
b3261	b0430	positive	positive_2_2	2
b3261	b0431	positive	positive_2_2	2
b3261	b0432	positive	positive_2_2	2
b3261	b0536	positive	positive_2_2	2
b3261	b0664	positive	positive_2_2	2
b3261	b0665	positive	positive_2_2	2
b3261	b0666	positive	positive_2_2	2
b3261	b0668	positive	positive_2_2	2
b3261	b0670	positive	positive_2_2	2
b3261	b0672	positive	positive_2_2	2
b3261	b0673	positive	positive_2_2	2
b3261	b0743	positive	positive_2_2	2
b3261	b0744	positive	positive_2_2	2
b3261	b0745	positive	positive_2_2	2
b3261	b0894	positive	positive_2_2	2
b3261	b0895	positive	positive_2_2	2
b3261	b0896	positive	positive_2_2	2
b3261	b0903	positive	positive_2_2	2
b3261	b0945	positive	positive_2_2	2
b3261	b0971	positive	positive_2_2	2
b3261	b0972	positive	positive_2_2	2
b3261	b0973	positive	positive_2_2	2
b3261	b0974	positive	positive_2_2	2
b3261	b0975	positive	positive_2_2	2
b3261	b0976	positive	positive_2_2	2
b3261	b0977	positive	positive_2_2	2
b3261	b1032	positive	positive_2_2	2
b3261	b1182	positive	positive_2_2	2
b3261	b1223	positive	positive_2_2	2
b3261	b1224	positive	positive_2_2	2
b3261	b1225	positive	positive_2_2	2
b3261	b1226	positive	positive_2_2	2
b3261	b1227	positive	positive_2_2	2
b3261	b1480	positive	positive_2_2	2
b3261	b1492	positive	positive_2_2	2
b3261	b1493	positive	positive_2_2	2
b3261	b1552	positive	positive_2_2	2
b3261	b1566	positive	positive_2_2	2
b3261	b1732	positive	positive_2_2	2
b3261	b2148	positive	positive_2_2	2
b3261	b2149	positive	positive_2_2	2
b3261	b2189	positive	positive_2_2	2
b3261	b2239	positive	positive_2_2	2
b3261	b2240	positive	positive_2_2	2
b3261	b2241	positive	positive_2_2	2
b3261	b2242	positive	positive_2_2	2
b3261	b2243	positive	positive_2_2	2
b3261	b2348	positive	positive_2_2	2
b3261	b2396	positive	positive_2_2	2
b3261	b2397	positive	positive_2_2	2
b3261	b2579	positive	positive_2_2	2
b3261	b2864	positive	positive_2_2	2
b3261	b2957	positive	positive_2_2	2
b3261	b2967	positive	positive_2_2	2
b3261	b2980	positive	positive_2_2	2
b3261	b3073	positive	positive_2_2	2
b3261	b3164	positive	positive_2_2	2
b3261	b3165	positive	positive_2_2	2
b3261	b3167	positive	positive_2_2	2
b3261	b3168	positive	positive_2_2	2
b3261	b3169	positive	positive_2_2	2
b3261	b3171	positive	positive_2_2	2
b3261	b3221	positive	positive_2_2	2
b3261	b3222	positive	positive_2_2	2
b3261	b3223	positive	positive_2_2	2
b3261	b3224	positive	positive_2_2	2
b3261	b3225	positive	positive_2_2	2
b3261	b3230	positive	positive_2_2	2
b3261	b3231	positive	positive_2_2	2
b3261	b3516	positive	positive_2_2	2
b3261	b3517	positive	positive_2_2	2
b3261	b3545	positive	positive_2_2	2
b3261	b3566	positive	positive_2_2	2
b3261	b3567	positive	positive_2_2	2
b3261	b3568	positive	positive_2_2	2
b3261	b3569	positive	positive_2_2	2
b3261	b3599	positive	positive_2_2	2
b3261	b3600	positive	positive_2_2	2
b3261	b3601	positive	positive_2_2	2
b3261	b3796	positive	positive_2_2	2
b3261	b3797	positive	positive_2_2	2
b3261	b3798	positive	positive_2_2	2
b3261	b3799	positive	positive_2_2	2
b3261	b3845	positive	positive_2_2	2
b3261	b3846	positive	positive_2_2	2
b3261	b4032	positive	positive_2_2	2
b3261	b4033	positive	positive_2_2	2
b3261	b4034	positive	positive_2_2	2
b3261	b4122	positive	positive_2_2	2
b3261	b4134	positive	positive_2_2	2
b3261	b4219	positive	positive_2_2	2
b3261	b4270	positive	positive_2_2	2
b3261	b4368	positive	positive_2_2	2
b3261	b4369	positive	positive_2_2	2
b3261	b4370	positive	positive_2_2	2
b3261	b4376	positive	positive_2_2	2
b3261	b4381	positive	positive_2_2	2
b3261	b4382	positive	positive_2_2	2
b3261	b4383	positive	positive_2_2	2
b3261	b4384	positive	positive_2_2	2
b3357	b0034	positive	positive_2_2	2
b3357	b0035	positive	positive_2_2	2
b3357	b0036	positive	positive_2_2	2
b3357	b0037	positive	positive_2_2	2
b3357	b0038	positive	positive_2_2	2
b3357	b0039	positive	positive_2_2	2
b3357	b0040	positive	positive_2_2	2
b3357	b0041	positive	positive_2_2	2
b3357	b0042	positive	positive_2_2	2
b3357	b0043	positive	positive_2_2	2
b3357	b0044	positive	positive_2_2	2
b3357	b0110	positive	positive_2_2	2
b3357	b0111	positive	positive_2_2	2
b3357	b0113	positive	positive_2_2	2
b3357	b0114	positive	positive_2_2	2
b3357	b0115	positive	positive_2_2	2
b3357	b0116	positive	positive_2_2	2
b3357	b0118	positive	positive_2_2	2
b3357	b0145	positive	positive_2_2	2
b3357	b0146	positive	positive_2_2	2
b3357	b0347	positive	positive_2_2	2
b3357	b0348	positive	positive_2_2	2
b3357	b0349	positive	positive_2_2	2
b3357	b0350	positive	positive_2_2	2
b3357	b0351	positive	positive_2_2	2
b3357	b0352	positive	positive_2_2	2
b3357	b0428	positive	positive_2_2	2
b3357	b0429	positive	positive_2_2	2
b3357	b0430	positive	positive_2_2	2
b3357	b0431	positive	positive_2_2	2
b3357	b0432	positive	positive_2_2	2
b3357	b0583	positive	positive_2_2	2
b3357	b0584	positive	positive_2_2	2
b3357	b0593	positive	positive_2_2	2
b3357	b0594	positive	positive_2_2	2
b3357	b0595	positive	positive_2_2	2
b3357	b0596	positive	positive_2_2	2
b3357	b0597	positive	positive_2_2	2
b3357	b0613	positive	positive_2_2	2
b3357	b0614	positive	positive_2_2	2
b3357	b0615	positive	positive_2_2	2
b3357	b0616	positive	positive_2_2	2
b3357	b0617	positive	positive_2_2	2
b3357	b0618	positive	positive_2_2	2
b3357	b0619	positive	positive_2_2	2
b3357	b0620	positive	positive_2_2	2
b3357	b0681	positive	positive_2_2	2
b3357	b0682	positive	positive_2_2	2
b3357	b0720	positive	positive_2_2	2
b3357	b0721	positive	positive_2_2	2
b3357	b0722	positive	positive_2_2	2
b3357	b0723	positive	positive_2_2	2
b3357	b0724	positive	positive_2_2	2
b3357	b0726	positive	positive_2_2	2
b3357	b0727	positive	positive_2_2	2
b3357	b0728	positive	positive_2_2	2
b3357	b0729	positive	positive_2_2	2
b3357	b0763	positive	positive_2_2	2
b3357	b0764	positive	positive_2_2	2
b3357	b0765	positive	positive_2_2	2
b3357	b0805	positive	positive_2_2	2
b3357	b0929	positive	positive_2_2	2
b3357	b0931	positive	positive_2_2	2
b3357	b0957	positive	positive_2_2	2
b3357	b0959	positive	positive_2_2	2
b3357	b1002	positive	positive_2_2	2
b3357	b1015	positive	positive_2_2	2
b3357	b1037	positive	positive_2_2	2
b3357	b1038	positive	positive_2_2	2
b3357	b1039	positive	positive_2_2	2
b3357	b1040	positive	positive_2_2	2
b3357	b1272	positive	positive_2_2	2
b3357	b1276	positive	positive_2_2	2
b3357	b1298	positive	positive_2_2	2
b3357	b1299	positive	positive_2_2	2
b3357	b1300	positive	positive_2_2	2
b3357	b1301	positive	positive_2_2	2
b3357	b1302	positive	positive_2_2	2
b3357	b1384	positive	positive_2_2	2
b3357	b1385	positive	positive_2_2	2
b3357	b1415	positive	positive_2_2	2
b3357	b1438	positive	positive_2_2	2
b3357	b1492	positive	positive_2_2	2
b3357	b1493	positive	positive_2_2	2
b3357	b1521	positive	positive_2_2	2
b3357	b1530	positive	positive_2_2	2
b3357	b1531	positive	positive_2_2	2
b3357	b1532	positive	positive_2_2	2
b3357	b1593	positive	positive_2_2	2
b3357	b1594	positive	positive_2_2	2
b3357	b1613	positive	positive_2_2	2
b3357	b1615	positive	positive_2_2	2
b3357	b1616	positive	positive_2_2	2
b3357	b1617	positive	positive_2_2	2
b3357	b1656	positive	positive_2_2	2
b3357	b1761	positive	positive_2_2	2
b3357	b1779	positive	positive_2_2	2
b3357	b1817	positive	positive_2_2	2
b3357	b1818	positive	positive_2_2	2
b3357	b1819	positive	positive_2_2	2
b3357	b2146	positive	positive_2_2	2
b3357	b2147	positive	positive_2_2	2
b3357	b2151	positive	positive_2_2	2
b3357	b2155	positive	positive_2_2	2
b3357	b2231	positive	positive_2_2	2
b3357	b2232	positive	positive_2_2	2
b3357	b2234	positive	positive_2_2	2
b3357	b2236	positive	positive_2_2	2
b3357	b2365	positive	positive_2_2	2
b3357	b2366	positive	positive_2_2	2
b3357	b2393	positive	positive_2_2	2
b3357	b2415	positive	positive_2_2	3
b3357	b2416	positive	positive_2_2	3
b3357	b2417	positive	positive_2_2	3
b3357	b2481	positive	positive_2_2	2
b3357	b2482	positive	positive_2_2	2
b3357	b2483	positive	positive_2_2	2
b3357	b2484	positive	positive_2_2	2
b3357	b2485	positive	positive_2_2	2
b3357	b2486	positive	positive_2_2	2
b3357	b2487	positive	positive_2_2	2
b3357	b2488	positive	positive_2_2	2
b3357	b2489	positive	positive_2_2	2
b3357	b2490	positive	positive_2_2	2
b3357	b2491	positive	positive_2_2	2
b3357	b2492	positive	positive_2_2	2
b3357	b2535	positive	positive_2_2	2
b3357	b2579	positive	positive_2_2	2
b3357	b2584	positive	positive_2_2	2
b3357	b2614	positive	positive_2_2	2
b3357	b2702	positive	positive_2_2	2
b3357	b2703	positive	positive_2_2	2
b3357	b2704	positive	positive_2_2	2
b3357	b2705	positive	positive_2_2	2
b3357	b2706	positive	positive_2_2	2
b3357	b2707	positive	positive_2_2	2
b3357	b2708	positive	positive_2_2	2
b3357	b2799	positive	positive_2_2	2
b3357	b2800	positive	positive_2_2	2
b3357	b2913	positive	positive_2_2	2
b3357	b2942	positive	positive_2_2	2
b3357	b2943	positive	positive_2_2	2
b3357	b2965	positive	positive_2_2	2
b3357	b2980	positive	positive_2_2	2
b3357	b3049	positive	positive_2_2	2
b3357	b3076	positive	positive_2_2	2
b3357	b3077	positive	positive_2_2	2
b3357	b3091	positive	positive_2_2	2
b3357	b3092	positive	positive_2_2	2
b3357	b3093	positive	positive_2_2	2
b3357	b3094	positive	positive_2_2	2
b3357	b3236	positive	positive_2_2	2
b3357	b3243	positive	positive_2_2	2
b3357	b3365	positive	positive_2_2	2
b3357	b3366	positive	positive_2_2	2
b3357	b3367	positive	positive_2_2	2
b3357	b3368	positive	positive_2_2	2
b3357	b3413	positive	positive_2_2	2
b3357	b3414	positive	positive_2_2	2
b3357	b3437	positive	positive_2_2	2
b3357	b3516	positive	positive_2_2	2
b3357	b3517	positive	positive_2_2	2
b3357	b3564	positive	positive_2_2	2
b3357	b3565	positive	positive_2_2	2
b3357	b3566	positive	positive_2_2	2
b3357	b3567	positive	positive_2_2	2
b3357	b3568	positive	positive_2_2	2
b3357	b3569	positive	positive_2_2	2
b3357	b3571	positive	positive_2_2	2
b3357	b3707	positive	positive_2_2	2
b3357	b3708	positive	positive_2_2	2
b3357	b3709	positive	positive_2_2	2
b3357	b3748	positive	positive_2_2	2
b3357	b3749	positive	positive_2_2	2
b3357	b3750	positive	positive_2_2	2
b3357	b3751	positive	positive_2_2	2
b3357	b3752	positive	positive_2_2	2
b3357	b3753	positive	positive_2_2	2
b3357	b3864	positive	positive_2_2	2
b3357	b3868	positive	positive_2_2	3
b3357	b3869	positive	positive_2_2	3
b3357	b3870	positive	positive_2_2	3
b3357	b3902	positive	positive_2_2	2
b3357	b3903	positive	positive_2_2	2
b3357	b3904	positive	positive_2_2	2
b3357	b3907	positive	positive_2_2	2
b3357	b3908	positive	positive_2_2	2
b3357	b3925	positive	positive_2_2	2
b3357	b3926	positive	positive_2_2	2
b3357	b3927	positive	positive_2_2	2
b3357	b4003	positive	positive_2_2	2
b3357	b4004	positive	positive_2_2	2
b3357	b4014	positive	positive_2_2	2
b3357	b4015	positive	positive_2_2	2
b3357	b4016	positive	positive_2_2	2
b3357	b4122	positive	positive_2_2	2
b3357	b4123	positive	positive_2_2	2
b3357	b4139	positive	positive_2_2	2
b3357	b4239	positive	positive_2_2	2
b3357	b4240	positive	positive_2_2	2
b3357	b4264	positive	positive_2_2	2
b3357	b4265	positive	positive_2_2	2
b3357	b4266	positive	positive_2_2	2
b3357	b4267	positive	positive_2_2	2
b3357	b4268	positive	positive_2_2	2
b3357	b4287	positive	positive_2_2	2
b3357	b4288	positive	positive_2_2	2
b3357	b4289	positive	positive_2_2	2
b3357	b4290	positive	positive_2_2	2
b3357	b4291	positive	positive_2_2	2
b3357	b4324	positive	positive_2_2	2
b3357	b4357	positive	positive_2_2	2
b3357	b4376	positive	positive_2_2	2
b3357	b4476	positive	positive_2_2	2
b3357	b4663	positive	positive_2_2	2
b3357	b4671	positive	positive_2_2	2
b3357	b4764	positive	positive_2_2	2
b3405	b1480	positive	positive_2_2	2
b3405	b1891	positive	positive_2_2	2
b3405	b1892	positive	positive_2_2	2
b3405	b4411	positive	positive_2_2	2
b3405	b4444	positive	positive_2_2	2
b3405	b4445	positive	positive_2_2	2
b3418	b0403	positive	positive_2_2	2
b3418	b3571	positive	positive_2_2	2
b3422	b3421	positive	positive_2_2	2
b3422	b4475	positive	positive_2_2	2
b3438	b3413	positive	positive_2_2	2
b3438	b3414	positive	positive_2_2	2
b3438	b4264	positive	positive_2_2	2
b3438	b4265	positive	positive_2_2	2
b3438	b4266	positive	positive_2_2	2
b3438	b4267	positive	positive_2_2	2
b3438	b4268	positive	positive_2_2	2
b3512	b0178	positive	positive_2_2	2
b3512	b0179	positive	positive_2_2	2
b3512	b0180	positive	positive_2_2	2
b3512	b0181	positive	positive_2_2	2
b3512	b0428	positive	positive_2_2	2
b3512	b0429	positive	positive_2_2	2
b3512	b0430	positive	positive_2_2	2
b3512	b0431	positive	positive_2_2	2
b3512	b0432	positive	positive_2_2	2
b3512	b0889	positive	positive_2_2	2
b3512	b1923	positive	positive_2_2	2
b3512	b2029	positive	positive_2_2	2
b3512	b3491	positive	positive_2_2	3
b3512	b4177	positive	positive_2_2	2
b3515	b3506	positive	positive_2_2	2
b3515	b3507	positive	positive_2_2	2
b3515	b3512	positive	positive_2_2	2
b3515	b3513	positive	positive_2_2	2
b3515	b3514	positive	positive_2_2	2
b3515	b3515	positive	positive_2_2	2
b3515	b4452	positive	positive_2_2	2
b3515	b4718	positive	positive_2_2	2
b3516	b0439	positive	positive_2_2	2
b3516	b0450	positive	positive_2_2	2
b3516	b0451	positive	positive_2_2	2
b3516	b0485	positive	positive_2_2	2
b3516	b0486	positive	positive_2_2	2
b3516	b1237	positive	positive_2_2	2
b3516	b1634	positive	positive_2_2	2
b3516	b2741	positive	positive_2_2	2
b3516	b3513	positive	positive_2_2	2
b3516	b3514	positive	positive_2_2	2
b3516	b3515	positive	positive_2_2	2
b3516	b4131	positive	positive_2_2	2
b3516	b4132	positive	positive_2_2	2
b3516	b4452	positive	positive_2_2	2
b3556	b2231	positive	positive_2_2	2
b3574	b3574	positive	positive_2_2	2
b3574	b3575	positive	positive_2_2	2
b3574	b3576	positive	positive_2_2	2
b3574	b3577	positive	positive_2_2	2
b3574	b3578	positive	positive_2_2	2
b3574	b3579	positive	positive_2_2	2
b3574	b3580	positive	positive_2_2	2
b3574	b3581	positive	positive_2_2	2
b3574	b3582	positive	positive_2_2	2
b3574	b3583	positive	positive_2_2	2
b3702	b2234	positive	positive_2_2	3
b3702	b2236	positive	positive_2_2	3
b3702	b2616	positive	positive_2_2	2
b3743	b3743	positive	positive_2_2	2
b3743	b3744	positive	positive_2_2	2
b3828	b4019	positive	positive_2_2	2
b3868	b0450	positive	positive_2_2	2
b3868	b0451	positive	positive_2_2	2
b3868	b0854	positive	positive_2_2	2
b3868	b0855	positive	positive_2_2	2
b3868	b0856	positive	positive_2_2	2
b3868	b0857	positive	positive_2_2	2
b3868	b1006	positive	positive_2_2	2
b3868	b1007	positive	positive_2_2	2
b3868	b1008	positive	positive_2_2	2
b3868	b1009	positive	positive_2_2	2
b3868	b1010	positive	positive_2_2	2
b3868	b1011	positive	positive_2_2	2
b3868	b1012	positive	positive_2_2	2
b3868	b1483	positive	positive_2_2	2
b3868	b1484	positive	positive_2_2	2
b3868	b1485	positive	positive_2_2	2
b3868	b1486	positive	positive_2_2	2
b3868	b1487	positive	positive_2_2	2
b3868	b1488	positive	positive_2_2	2
b3868	b1783	positive	positive_2_2	2
b3868	b1784	positive	positive_2_2	2
b3868	b1987	positive	positive_2_2	2
b3868	b1988	positive	positive_2_2	2
b3868	b2306	positive	positive_2_2	2
b3868	b2307	positive	positive_2_2	2
b3868	b2308	positive	positive_2_2	2
b3868	b2309	positive	positive_2_2	2
b3868	b2310	positive	positive_2_2	2
b3868	b3073	positive	positive_2_2	2
b3868	b3268	positive	positive_2_2	2
b3868	b3269	positive	positive_2_2	2
b3868	b3270	positive	positive_2_2	2
b3868	b3271	positive	positive_2_2	2
b3912	b0178	positive	positive_2_2	2
b3912	b0179	positive	positive_2_2	2
b3912	b0180	positive	positive_2_2	2
b3912	b0181	positive	positive_2_2	2
b3912	b0377	positive	positive_2_2	2
b3912	b0378	positive	positive_2_2	2
b3912	b2570	positive	positive_2_2	2
b3912	b2571	positive	positive_2_2	2
b3912	b2572	positive	positive_2_2	2
b3912	b2573	positive	positive_2_2	2
b3912	b2617	positive	positive_2_2	2
b3912	b3057	positive	positive_2_2	2
b3912	b3688	positive	positive_2_2	2
b3934	b2393	positive	positive_2_2	2
b3938	b0197	positive	positive_2_2	2
b3938	b0198	positive	positive_2_2	2
b3938	b0199	positive	positive_2_2	2
b3938	b0605	positive	positive_2_2	2
b3938	b2942	positive	positive_2_2	2
b3938	b3939	positive	positive_2_2	2
b3938	b3940	positive	positive_2_2	2
b3961	b0812	positive	positive_2_2	2
b3961	b1857	positive	positive_2_2	2
b3961	b1858	positive	positive_2_2	2
b3961	b1859	positive	positive_2_2	2
b3961	b1973	positive	positive_2_2	2
b3961	b3828	positive	positive_2_2	2
b3961	b3829	positive	positive_2_2	2
b3961	b4321	positive	positive_2_2	2
b3961	b4322	positive	positive_2_2	2
b3961	b4323	positive	positive_2_2	2
b4000	b1907	positive	positive_2_2	2
b4000	b3161	positive	positive_2_2	2
b4000	b4439	positive	positive_2_2	2
b4043	b0083	positive	positive_2_2	2
b4043	b0084	positive	positive_2_2	2
b4043	b0086	positive	positive_2_2	2
b4043	b0087	positive	positive_2_2	2
b4043	b0089	positive	positive_2_2	2
b4043	b0090	positive	positive_2_2	2
b4043	b0091	positive	positive_2_2	2
b4043	b0092	positive	positive_2_2	2
b4043	b0095	positive	positive_2_2	2
b4043	b0096	positive	positive_2_2	2
b4043	b0231	positive	positive_2_2	2
b4043	b0232	positive	positive_2_2	2
b4043	b0233	positive	positive_2_2	2
b4043	b0234	positive	positive_2_2	2
b4043	b0685	positive	positive_2_2	2
b4043	b0708	positive	positive_2_2	2
b4043	b0958	positive	positive_2_2	2
b4043	b1741	positive	positive_2_2	2
b4043	b3558	positive	positive_2_2	2
b4043	b4058	positive	positive_2_2	2
b4043	b4415	positive	positive_2_2	2
b4043	b4613	positive	positive_2_2	2
b4043	b4618	positive	positive_2_2	2
b4046	b1973	positive	positive_2_2	2
b4062	b0447	positive	positive_2_2	2
b4062	b0871	positive	positive_2_2	2
b4062	b1415	positive	positive_2_2	2
b4062	b1973	positive	positive_2_2	2
b4062	b2159	positive	positive_2_2	2
b4062	b2895	positive	positive_2_2	2
b4062	b3035	positive	positive_2_2	2
b4062	b3207	positive	positive_2_2	2
b4062	b3662	positive	positive_2_2	2
b4062	b4025	positive	positive_2_2	2
b4063	b2600	positive	positive_2_2	2
b4063	b2601	positive	positive_2_2	2
b4063	b3207	positive	positive_2_2	2
b4063	b3908	positive	positive_2_2	2
b4063	b4060	positive	positive_2_2	2
b4133	b4133	positive	positive_2_2	2
b4178	b0114	positive	positive_2_2	2
b4178	b0115	positive	positive_2_2	2
b4178	b0889	positive	positive_2_2	2
b4178	b1109	positive	positive_2_2	2
b4178	b1384	positive	positive_2_2	2
b4178	b1385	positive	positive_2_2	2
b4178	b1407	positive	positive_2_2	2
b4178	b1429	positive	positive_2_2	2
b4178	b1430	positive	positive_2_2	2
b4178	b1654	positive	positive_2_2	2
b4178	b1656	positive	positive_2_2	2
b4178	b1679	positive	positive_2_2	2
b4178	b1680	positive	positive_2_2	2
b4178	b1681	positive	positive_2_2	2
b4178	b1682	positive	positive_2_2	2
b4178	b1683	positive	positive_2_2	2
b4178	b1684	positive	positive_2_2	2
b4178	b1712	positive	positive_2_2	2
b4178	b1713	positive	positive_2_2	2
b4178	b1714	positive	positive_2_2	2
b4178	b1715	positive	positive_2_2	2
b4178	b1716	positive	positive_2_2	2
b4178	b1717	positive	positive_2_2	2
b4178	b1718	positive	positive_2_2	2
b4178	b1719	positive	positive_2_2	2
b4178	b2143	positive	positive_2_2	2
b4178	b2364	positive	positive_2_2	2
b4178	b2552	positive	positive_2_2	2
b4178	b2617	positive	positive_2_2	2
b4178	b2709	positive	positive_2_2	2
b4178	b2717	positive	positive_2_2	2
b4178	b2718	positive	positive_2_2	2
b4178	b2719	positive	positive_2_2	2
b4178	b2720	positive	positive_2_2	2
b4178	b2721	positive	positive_2_2	2
b4178	b2722	positive	positive_2_2	2
b4178	b2723	positive	positive_2_2	2
b4178	b2724	positive	positive_2_2	2
b4178	b2725	positive	positive_2_2	2
b4178	b2726	positive	positive_2_2	2
b4178	b2727	positive	positive_2_2	2
b4178	b2728	positive	positive_2_2	2
b4178	b2729	positive	positive_2_2	2
b4178	b2730	positive	positive_2_2	2
b4178	b2731	positive	positive_2_2	2
b4178	b2732	positive	positive_2_2	2
b4178	b3615	positive	positive_2_2	2
b4178	b3784	positive	positive_2_2	2
b4178	b3790	positive	positive_2_2	2
b4178	b3794	positive	positive_2_2	2
b4178	b4417	positive	positive_2_2	2
b4264	b3437	positive	positive_2_2	2
b4264	b4264	positive	positive_2_2	2
b4264	b4265	positive	positive_2_2	2
b4264	b4266	positive	positive_2_2	2
b4264	b4267	positive	positive_2_2	2
b4264	b4268	positive	positive_2_2	2
